venue_id,venue_name,address,city,state,phone,website,category,rating,price,hours,description,facebook_page,social_media_url,source,is_scrapable,needs_website,newsletter_signup_url,newsletter_subscribed,newsletter_checked_at,last_scraped_at,created_at,updated_at,Business Type,Experience Category,Incentive Category,Incentive Teaser,Full Incentive Description,Days / Timing Restrictions,Group Friendly?,Psychological Motivator Type,Estimated Perceived Value ($ range),Expiration / Ongoing,Source URL,Notes
ChIJ13t7rCKO2IARSm71Fa-37OY,Subway,"Col Pacheco Galeria Macro Plaza Del Mar, Avenida Doctor Pedro Loyola 612-Loc. 12B, Ensenada",Ensenada,CA,,,Restaurants & Food,4.2,$$,,"restaurant, food, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:42.673765+00:00,2026-04-06T15:28:42.673765+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ-8ZG22BMw4ARImrm2zJEzaA,Subway,"16951 Foothill Blvd Suite A, Fontana, CA 92335, USA",Fontana,CA,(909) 217-7669,https://restaurants.subway.com/united-states/ca/fontana/16951-foothill-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=3458&utm_campaign=evergreen-2020&y_source=1_MTQ5MDczMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Restaurants & Food,3.6,$,"{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""2100""},""open"":{""day"":0,""time"":""0830""}},{""close"":{""day"":1,""time"":""2100""},""open"":{""day"":1,""time"":""0830""}},{""close"":{""day"":2,""time"":""2100""},""open"":{""day"":2,""time"":""0830""}},{""close"":{""day"":3,""time"":""2100""}","establishment, food, meal_takeaway",,,google_places,TRUE,FALSE,,FALSE,,,2026-02-06T17:55:13.856317+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJs3KJ3LdMw4ARmjfFyThPyt8,Subway,"17039 Valley Blvd Unit D, Fontana, CA 92335, USA",Fontana,CA,(909) 355-8744,https://restaurants.subway.com/united-states/ca/fontana/17039-valley-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=2996&utm_campaign=evergreen-2020&y_source=1_MTQ5MDgwNzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Restaurants & Food,3.6,$,"{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""2200""},""open"":{""day"":0,""time"":""0800""}},{""close"":{""day"":1,""time"":""2300""},""open"":{""day"":1,""time"":""0700""}},{""close"":{""day"":2,""time"":""2300""},""open"":{""day"":2,""time"":""0700""}},{""close"":{""day"":3,""time"":""2300""}","establishment, food, meal_takeaway",,,google_places,TRUE,FALSE,,FALSE,,,2026-02-06T17:55:13.856317+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ81jQuXlMw4ARPA5EwV-CVOw,Subway,"16184 Foothill Blvd, Fontana, CA 92335, USA",Fontana,CA,(909) 822-1094,https://restaurants.subway.com/united-states/ca/fontana/16184-foothill-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=44801&utm_campaign=evergreen-2020&y_source=1_MTQ5MDEyNzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Restaurants & Food,3.6,$,"{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""2200""},""open"":{""day"":0,""time"":""0800""}},{""close"":{""day"":1,""time"":""2200""},""open"":{""day"":1,""time"":""0800""}},{""close"":{""day"":2,""time"":""2200""},""open"":{""day"":2,""time"":""0800""}},{""close"":{""day"":3,""time"":""2200""}","establishment, food, meal_takeaway",,,google_places,TRUE,FALSE,,FALSE,,,2026-02-06T17:55:13.856317+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJJXcIHHtA6YAR41mlf-6Et9Q,Subway,"5801 Calle Real C, Goleta",Goleta,CA,,,Restaurants & Food,3.6,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.184793+00:00,2026-04-06T15:28:43.184793+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ52zH-oIT6YAR7RyEr7yvTJ0,Subway,"609 North Milpas Street, Santa Barbara",Santa Barbara,CA,,,Restaurants & Food,4,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.184793+00:00,2026-04-06T15:28:43.184793+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJU3qg5bRMw4ARWWhBeZl9wck,Subway,"10550 Sierra Avenue Retail, Shop-A, Fontana, CA 92335, USA",Fontana,CA,(909) 574-4887,https://restaurants.subway.com/united-states/ca/fontana/10550-sierra-avenue?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=49578&utm_campaign=evergreen-2020&y_source=1_MTQ5MTEzNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Restaurants & Food,4.1,$,"{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""2100""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2130""},""open"":{""day"":1,""time"":""0800""}},{""close"":{""day"":2,""time"":""2130""},""open"":{""day"":2,""time"":""0800""}},{""close"":{""day"":3,""time"":""2130""}","establishment, food, meal_takeaway",,,google_places,TRUE,FALSE,,FALSE,,,2026-02-06T17:55:13.856317+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJpVA7AgZNw4ARP5C5hbMBIuM,Subway,"1325 W Foothill Blvd, Rialto, CA 92376, USA",Rialto,CA,(909) 875-8666,https://restaurants.subway.com/united-states/ca/rialto/1325-w-foothill-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=22334&utm_campaign=evergreen-2020&y_source=1_MTQ5MTIzNzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Restaurants & Food,3.9,$,"{""open_now"":true,""periods"":[{""open"":{""day"":0,""time"":""0000""}}],""weekday_text"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}","establishment, food, meal_takeaway",,,google_places,TRUE,FALSE,,FALSE,,,2026-02-06T17:55:13.856317+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJQ5DxVzSe3IARolwXgiCSi6o,Subway,"3150 Case Road Suite H-3, Perris",Perris,CA,,,Restaurants & Food,3.9,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJfSpiTOxswYARPP61l8sLe34,Subway,"901 South China Lake Boulevard, Ridgecrest",Ridgecrest,CA,,,Restaurants & Food,4,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.843145+00:00,2026-04-06T15:28:43.843145+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJjaJfQ38-2YARz9lhs_KjkpQ,Subway,"Paseos del Vergel, Tijuana",Tijuana,CA,,,Restaurants & Food,4.1,$$,,"restaurant, point_of_interest, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.110993+00:00,2026-04-06T18:02:40.110993+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJLe36beqZ3IARL95GglwI9Rk,Subway,"18285 Collier Avenue Suite J, Lake Elsinore",Lake Elsinore,CA,,,Restaurants & Food,3.7,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJf_XR7EyEv4ARWRwfXYlzPxo,Subway,"101 North Main Street, Lone Pine",Lone Pine,CA,,,Restaurants & Food,4.2,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.843145+00:00,2026-04-06T15:28:43.843145+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ96PYGseb3IARZlY8WjSMQic,Subway,"287 Diamond Drive, Lake Elsinore",Lake Elsinore,CA,,,Restaurants & Food,3.9,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJjyB7ismh3IARthsdlFUsd50,Subway,"15-B West Nuevo Road, Perris",Perris,CA,,,Restaurants & Food,3.9,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJHUoKsSKl3IARs9Nu59our_U,Subway,"18590 Van Buren Boulevard STE 2A, Riverside",Riverside,CA,,,Restaurants & Food,4.2,$,,"restaurant, food, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ55SWRQme3IARSE7ZK_1h3A0,Subway,"26926 Cherry Hills Boulevard Suite D, Sun City",Sun City,CA,,,Restaurants & Food,3.3,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJuQQBzAWl3IARLvalpzwmdTA,Subway,"19530 Van Buren Boulevard Unit G1, Riverside",Riverside,CA,,,Restaurants & Food,3.7,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJcUo8b3ul3IARa0EYxv6Vnzc,Subway,"195 East Alessandro Boulevard Suite 8 F, Riverside",Riverside,CA,,,Restaurants & Food,3.9,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJezs3M1sswoARtaLRNGCPRGU,Subway,"8116 California City Boulevard Suite 105, California City",California City,CA,,,Restaurants & Food,3.8,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.34798+00:00,2026-04-06T15:28:43.34798+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJq3XBfeC93IARjC3cx7o2V7U,Subway,"11882 De Palma Road Suite 2-L, Corona",Corona,CA,,,Restaurants & Food,3.4,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T18:02:40.36581+00:00,2026-04-06T18:02:40.36581+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ5UQuiOv3wYARfmngwonjJik,Subway,"655 Tucker Road Suite C08, Tehachapi",Tehachapi,CA,,,Restaurants & Food,4,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.34798+00:00,2026-04-06T15:28:43.34798+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJmduzU5k4woARVlMbTctcwTg,Subway,"2559 West Rosamond Boulevard A, Rosamond",Rosamond,CA,,,Restaurants & Food,3.7,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.34798+00:00,2026-04-06T15:28:43.34798+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJLR5CEnVrwYARdG5mdDa1mbY,Subway,"201 East Bowman Road, Ridgecrest",Ridgecrest,CA,,,Restaurants & Food,3.5,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.843145+00:00,2026-04-06T15:28:43.843145+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ229QulU1woAR6KrqcS5FH44,Subway,"1100 Kincheloe Avenue Bldg. 7210, Edwards Air Force Base",Edwards Air Force Base,CA,,,Restaurants & Food,4.1,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.34798+00:00,2026-04-06T15:28:43.34798+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJp-BExtZXwIARg0DIxcIqzik,Subway,"395 And, Gill Station Coso Road, Olancha",Olancha,CA,,,Restaurants & Food,2.7,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJm0flIrvNwYARdaU1seqfUVA,Subway,"6618 Wofford Boulevard, Wofford Heights",Wofford Heights,CA,,,Restaurants & Food,4.3,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJJwekHEnm6oAR8xwhhhyOPO4,Subway,"RR 1-2, 1748 California 99, Delano",Delano,CA,,,Restaurants & Food,2.2,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ127CAVnK64ARk9WN9sN8ZuU,Subway,"1060 Kern Street, Taft",Taft,CA,,,Restaurants & Food,4,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.34798+00:00,2026-04-06T15:28:43.34798+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ_Sug_mQvlYAR2F5ROVFkWuI,Subway,"110 West Main Street F, Visalia",Visalia,CA,,,Restaurants & Food,4,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJxU1qS84olYAREUwX3r-mhzM,Subway,"3927 West Caldwell Avenue, Visalia",Visalia,CA,,,Restaurants & Food,4.5,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJCyfHhUgvlYARiaNT3ktNf_Q,Subway,"1813 South Mooney Boulevard, Visalia",Visalia,CA,,,Restaurants & Food,4,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJvecyWzYwlYARy8Mw_-brixw,Subway,"438 Avenue 295, Farmersville",Farmersville,CA,,,Restaurants & Food,4.3,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJm0CE_FgxlYAR1v0_4zL0Z_8,Subway,"1135 West Visalia Road, Exeter",Exeter,CA,,,Restaurants & Food,3.8,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJGdK2YYwrlYARMGZqjSBtG-o,Subway,"1083 East Prosperity Avenue, Tulare",Tulare,CA,,,Restaurants & Food,3.8,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJkeia4FsrlYARVqPQS7buROc,Subway,"2700 South Blackstone Street, Tulare",Tulare,CA,,,Restaurants & Food,3.9,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJZ65Hg5grlYARq1aEPP9o-74,Subway,"302 North J Street, Tulare",Tulare,CA,,,Restaurants & Food,4.1,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
ChIJ0-_8WGIrlYARrEiiXes8IlE,Subway,"2079 East Bardsley Avenue, Tulare",Tulare,CA,,,Restaurants & Food,3.4,$,,"meal_takeaway, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,American,Daily Special,$3.99 sandwiches,"Get a 6 inch Cold Cut Combo, BLT, Ham & Salami, or Spicy Pepperoni Sandwich for only $3.99",,Yes,Value Deal,$2-4,Limited Time,https://www.subway.com/en-us/,"Prices higher in CA, WA, AK & HI"
